"event_id","time_interval","district","location1","location2","location3","link"
"activist_986",2019-11-15 00:00:00 HKT--2019-11-15 01:59:59 HKT,"葵青區","長發邨",NA,NA,"https://t.me/hktgb/37323,https://t.me/hktgb/37324,https://t.me/canigosomeplacefun/50765,https://t.me/canigosomeplacefun/50766,https://t.me/canigosomeplacefun/50789,https://t.me/tsingyigroupchannel/90,https://t.me/tsingyigroupchannel/97,https://t.me/tsingyigroupchannel/98,https://t.me/tsingyigroupchannel/106"
"activist_987",2019-11-15 00:00:00 HKT--2019-11-15 01:59:59 HKT,"葵青區","青逸軒",NA,NA,"https://t.me/hktgb/37323,https://t.me/hktgb/37324,https://t.me/canigosomeplacefun/50765,https://t.me/canigosomeplacefun/50766,https://t.me/canigosomeplacefun/50789,https://t.me/tsingyigroupchannel/90,https://t.me/tsingyigroupchannel/97,https://t.me/tsingyigroupchannel/98,https://t.me/tsingyigroupchannel/106"
"activist_988",2019-11-15 02:00:00 HKT--2019-11-15 03:59:59 HKT,"油尖旺區","彌敦道、太子道西",NA,NA,"https://t.me/eatsyrup/19191,https://t.me/eatsyrup/19192,https://t.me/realtimenewsbroadcasts/21555,https://t.me/eduhknews/7215,https://t.me/eduhknews/7216"
"activist_989",2019-11-15 02:00:00 HKT--2019-11-15 03:59:59 HKT,"油尖旺區","彌敦道、旺角道","彌敦道、亞皆老街",NA,"https://t.me/eatsyrup/19191,https://t.me/eatsyrup/19192,https://t.me/realtimenewsbroadcasts/21555,https://t.me/eduhknews/7215,https://t.me/eduhknews/7216"
"activist_990",2019-11-15 20:00:00 HKT--2019-11-15 21:59:59 HKT,"油尖旺區","彌敦道、亞皆老街",NA,NA,"https://t.me/eatsyrup/19452,https://t.me/eatsyrup/19455,https://t.me/eatsyrup/19458,https://t.me/eatsyrup/19470,https://t.me/hktgb/37643,https://t.me/hktgb/37648,https://t.me/hktgb/37689,https://t.me/hktgb/37691,https://t.me/hktgb/37693,https://t.me/hktgb/37694,https://t.me/realtimenewsbroadcasts/21620,https://t.me/realtimenewsbroadcasts/21636,https://t.me/canigosomeplacefun/51354,https://t.me/eduhknews/7244,https://t.me/eduhknews/7258,https://t.me/suck_sentinel_channel/4709,https://t.me/munglunsavehk/18749"
"activist_991",2019-11-15 20:00:00 HKT--2019-11-15 21:59:59 HKT,"油尖旺區","彌敦道、山東街",NA,NA,"https://t.me/eatsyrup/19452,https://t.me/eatsyrup/19455,https://t.me/eatsyrup/19458,https://t.me/eatsyrup/19470,https://t.me/hktgb/37643,https://t.me/hktgb/37648,https://t.me/hktgb/37689,https://t.me/hktgb/37691,https://t.me/hktgb/37693,https://t.me/hktgb/37694,https://t.me/realtimenewsbroadcasts/21620,https://t.me/realtimenewsbroadcasts/21636,https://t.me/canigosomeplacefun/51354,https://t.me/eduhknews/7244,https://t.me/eduhknews/7258,https://t.me/suck_sentinel_channel/4709,https://t.me/munglunsavehk/18749"
"activist_992",2019-11-15 20:00:00 HKT--2019-11-15 21:59:59 HKT,"油尖旺區","彌敦道、登打士街",NA,NA,"https://t.me/eatsyrup/19452,https://t.me/eatsyrup/19455,https://t.me/eatsyrup/19458,https://t.me/eatsyrup/19470,https://t.me/hktgb/37643,https://t.me/hktgb/37648,https://t.me/hktgb/37689,https://t.me/hktgb/37691,https://t.me/hktgb/37693,https://t.me/hktgb/37694,https://t.me/realtimenewsbroadcasts/21620,https://t.me/realtimenewsbroadcasts/21636,https://t.me/canigosomeplacefun/51354,https://t.me/eduhknews/7244,https://t.me/eduhknews/7258,https://t.me/suck_sentinel_channel/4709,https://t.me/munglunsavehk/18749"
"activist_993",2019-11-15 22:00:00 HKT--2019-11-15 23:59:59 HKT,"北區","新都廣場","上水龍運街",NA,"https://t.me/hktgb/37745,https://t.me/northstation/6524,https://t.me/northstation/6559"
"activist_994",2019-11-16 00:00:00 HKT--2019-11-16 01:59:59 HKT,"油尖旺區","始創中心",NA,NA,"https://t.me/eatsyrup/19538,https://t.me/eatsyrup/19540,https://t.me/eatsyrup/19542,https://t.me/eatsyrup/19547,https://t.me/eatsyrup/19548,https://t.me/eatsyrup/19549,https://t.me/eatsyrup/19553,https://t.me/eatsyrup/19554,https://t.me/eatsyrup/19558,https://t.me/eatsyrup/19559,https://t.me/pppnewstg/972,https://t.me/pppnewstg/973,https://t.me/realtimenewsbroadcasts/21653,https://t.me/realtimenewsbroadcasts/21654,https://t.me/realtimenewsbroadcasts/21655,https://t.me/canigosomeplacefun/51499,https://t.me/eduhknews/7287,https://t.me/suck_sentinel_channel/4735,https://t.me/suck_sentinel_channel/4737,https://t.me/suck_sentinel_channel/4739,https://t.me/suck_sentinel_channel/4743"
"activist_995",2019-11-16 00:00:00 HKT--2019-11-16 01:59:59 HKT,"油尖旺區","彌敦道、亞皆老街","彌敦道、旺角道",NA,"https://t.me/eatsyrup/19538,https://t.me/eatsyrup/19540,https://t.me/eatsyrup/19542,https://t.me/eatsyrup/19547,https://t.me/eatsyrup/19548,https://t.me/eatsyrup/19549,https://t.me/eatsyrup/19553,https://t.me/eatsyrup/19554,https://t.me/eatsyrup/19558,https://t.me/eatsyrup/19559,https://t.me/pppnewstg/972,https://t.me/pppnewstg/973,https://t.me/realtimenewsbroadcasts/21653,https://t.me/realtimenewsbroadcasts/21654,https://t.me/realtimenewsbroadcasts/21655,https://t.me/canigosomeplacefun/51499,https://t.me/eduhknews/7287,https://t.me/suck_sentinel_channel/4735,https://t.me/suck_sentinel_channel/4737,https://t.me/suck_sentinel_channel/4739,https://t.me/suck_sentinel_channel/4743"
"activist_996",2019-11-16 00:00:00 HKT--2019-11-16 01:59:59 HKT,"油尖旺區","彌敦道、山東街",NA,NA,"https://t.me/eatsyrup/19538,https://t.me/eatsyrup/19540,https://t.me/eatsyrup/19542,https://t.me/eatsyrup/19547,https://t.me/eatsyrup/19548,https://t.me/eatsyrup/19549,https://t.me/eatsyrup/19553,https://t.me/eatsyrup/19554,https://t.me/eatsyrup/19558,https://t.me/eatsyrup/19559,https://t.me/pppnewstg/972,https://t.me/pppnewstg/973,https://t.me/realtimenewsbroadcasts/21653,https://t.me/realtimenewsbroadcasts/21654,https://t.me/realtimenewsbroadcasts/21655,https://t.me/canigosomeplacefun/51499,https://t.me/eduhknews/7287,https://t.me/suck_sentinel_channel/4735,https://t.me/suck_sentinel_channel/4737,https://t.me/suck_sentinel_channel/4739,https://t.me/suck_sentinel_channel/4743"
"activist_997",2019-11-16 02:00:00 HKT--2019-11-16 03:59:59 HKT,"油尖旺區","彌敦道、亞皆老街","亞皆老街、砵蘭街",NA,"https://t.me/hongkongstandstrong_live/8430,https://t.me/taisindonteatteargas/10389,https://t.me/realtimenewsbroadcasts/21674,https://t.me/realtimenewsbroadcasts/21678,https://t.me/realtimenewsbroadcasts/21679,https://t.me/realtimenewsbroadcasts/21681,https://t.me/eduhknews/7295"
"activist_998",2019-11-16 02:00:00 HKT--2019-11-16 03:59:59 HKT,"油尖旺區","彌敦道、山東街","砵蘭街、山東街",NA,"https://t.me/hongkongstandstrong_live/8430,https://t.me/taisindonteatteargas/10389,https://t.me/realtimenewsbroadcasts/21674,https://t.me/realtimenewsbroadcasts/21678,https://t.me/realtimenewsbroadcasts/21679,https://t.me/realtimenewsbroadcasts/21681,https://t.me/eduhknews/7295"
"activist_999",2019-11-16 20:00:00 HKT--2019-11-16 21:59:59 HKT,"油尖旺區","旺角砵蘭街",NA,NA,"https://t.me/taisindonteatteargas/10414,https://t.me/realtimenewsbroadcasts/21714,https://t.me/realtimenewsbroadcasts/21716,https://t.me/eduhknews/7327,https://t.me/munglunsavehk/19560"
"activist_1000",2019-11-16 22:00:00 HKT--2019-11-16 23:59:59 HKT,"油尖旺區","香港科學館","科學館道、暢運道",NA,"https://t.me/bignewsmaterial/50817,https://t.me/eatsyrup/19796,https://t.me/eatsyrup/19797,https://t.me/eatsyrup/19800,https://t.me/eatsyrup/19802,https://t.me/hktgb/38002,https://t.me/hktgb/38004,https://t.me/hktgb/38007,https://t.me/hktgb/38017,https://t.me/hktgb/38061,https://t.me/hktgb/38101,https://t.me/hktgb/38103,https://t.me/hktgb/38105,https://t.me/hktgb/38112,https://t.me/hktgb/38116,https://t.me/hktgb/38118,https://t.me/hktgb/38120,https://t.me/hktgb/38121,https://t.me/hktgb/38122,https://t.me/hktgb/38128,https://t.me/antiextraditionverifiednews/2829,https://t.me/antiextraditionverifiednews/2834,https://t.me/antiextraditionverifiednews/2835,https://t.me/taisindonteatteargas/10432,https://t.me/UnitedHK18/3594,https://t.me/UnitedHK18/3605,https://t.me/reminder612/23792,https://t.me/reminder612/23794,https://t.me/reminder612/23807,https://t.me/reminder612/23811,https://t.me/reminder612/23812,https://t.me/reminder612/23814,https://t.me/reminder612/23816,https://t.me/hkgetv/1145,https://t.me/hkgetv/1146,https://t.me/polyufast/988,https://t.me/pppnewstg/995,https://t.me/realtimenewsbroadcasts/21720,https://t.me/realtimenewsbroadcasts/21721,https://t.me/realtimenewsbroadcasts/21725,https://t.me/realtimenewsbroadcasts/21749,https://t.me/realtimenewsbroadcasts/21750,https://t.me/realtimenewsbroadcasts/21752,https://t.me/realtimenewsbroadcasts/21754,https://t.me/realtimenewsbroadcasts/21757,https://t.me/realtimenewsbroadcasts/21760,https://t.me/canigosomeplacefun/51929,https://t.me/canigosomeplacefun/52053,https://t.me/eduhknews/7341,https://t.me/eduhknews/7343,https://t.me/eduhknews/7345,https://t.me/eduhknews/7351,https://t.me/youngspiration/5308,https://t.me/youngspiration/5332,https://t.me/youngspiration/5333,https://t.me/suck_sentinel_channel/4810,https://t.me/suck_sentinel_channel/4840,https://t.me/suck_sentinel_channel/4841,https://t.me/suck_sentinel_channel/4843,https://t.me/suck_sentinel_channel/4845,https://t.me/suck_sentinel_channel/4846"
"activist_1001",2019-11-16 22:00:00 HKT--2019-11-16 23:59:59 HKT,"油尖旺區","香港理工大學",NA,NA,"https://t.me/bignewsmaterial/50817,https://t.me/eatsyrup/19796,https://t.me/eatsyrup/19797,https://t.me/eatsyrup/19800,https://t.me/eatsyrup/19802,https://t.me/hktgb/38002,https://t.me/hktgb/38004,https://t.me/hktgb/38007,https://t.me/hktgb/38017,https://t.me/hktgb/38061,https://t.me/hktgb/38101,https://t.me/hktgb/38103,https://t.me/hktgb/38105,https://t.me/hktgb/38112,https://t.me/hktgb/38116,https://t.me/hktgb/38118,https://t.me/hktgb/38120,https://t.me/hktgb/38121,https://t.me/hktgb/38122,https://t.me/hktgb/38128,https://t.me/antiextraditionverifiednews/2829,https://t.me/antiextraditionverifiednews/2834,https://t.me/antiextraditionverifiednews/2835,https://t.me/taisindonteatteargas/10432,https://t.me/UnitedHK18/3594,https://t.me/UnitedHK18/3605,https://t.me/reminder612/23792,https://t.me/reminder612/23794,https://t.me/reminder612/23807,https://t.me/reminder612/23811,https://t.me/reminder612/23812,https://t.me/reminder612/23814,https://t.me/reminder612/23816,https://t.me/hkgetv/1145,https://t.me/hkgetv/1146,https://t.me/polyufast/988,https://t.me/pppnewstg/995,https://t.me/realtimenewsbroadcasts/21720,https://t.me/realtimenewsbroadcasts/21721,https://t.me/realtimenewsbroadcasts/21725,https://t.me/realtimenewsbroadcasts/21749,https://t.me/realtimenewsbroadcasts/21750,https://t.me/realtimenewsbroadcasts/21752,https://t.me/realtimenewsbroadcasts/21754,https://t.me/realtimenewsbroadcasts/21757,https://t.me/realtimenewsbroadcasts/21760,https://t.me/canigosomeplacefun/51929,https://t.me/canigosomeplacefun/52053,https://t.me/eduhknews/7341,https://t.me/eduhknews/7343,https://t.me/eduhknews/7345,https://t.me/eduhknews/7351,https://t.me/youngspiration/5308,https://t.me/youngspiration/5332,https://t.me/youngspiration/5333,https://t.me/suck_sentinel_channel/4810,https://t.me/suck_sentinel_channel/4840,https://t.me/suck_sentinel_channel/4841,https://t.me/suck_sentinel_channel/4843,https://t.me/suck_sentinel_channel/4845,https://t.me/suck_sentinel_channel/4846"
"activist_1002",2019-11-16 22:00:00 HKT--2019-11-16 23:59:59 HKT,"油尖旺區","天主教玫瑰堂","嘉諾撒聖瑪利書院","漆咸道南、柯士甸道","https://t.me/bignewsmaterial/50817,https://t.me/eatsyrup/19796,https://t.me/eatsyrup/19797,https://t.me/eatsyrup/19800,https://t.me/eatsyrup/19802,https://t.me/hktgb/38002,https://t.me/hktgb/38004,https://t.me/hktgb/38007,https://t.me/hktgb/38017,https://t.me/hktgb/38061,https://t.me/hktgb/38101,https://t.me/hktgb/38103,https://t.me/hktgb/38105,https://t.me/hktgb/38112,https://t.me/hktgb/38116,https://t.me/hktgb/38118,https://t.me/hktgb/38120,https://t.me/hktgb/38121,https://t.me/hktgb/38122,https://t.me/hktgb/38128,https://t.me/antiextraditionverifiednews/2829,https://t.me/antiextraditionverifiednews/2834,https://t.me/antiextraditionverifiednews/2835,https://t.me/taisindonteatteargas/10432,https://t.me/UnitedHK18/3594,https://t.me/UnitedHK18/3605,https://t.me/reminder612/23792,https://t.me/reminder612/23794,https://t.me/reminder612/23807,https://t.me/reminder612/23811,https://t.me/reminder612/23812,https://t.me/reminder612/23814,https://t.me/reminder612/23816,https://t.me/hkgetv/1145,https://t.me/hkgetv/1146,https://t.me/polyufast/988,https://t.me/pppnewstg/995,https://t.me/realtimenewsbroadcasts/21720,https://t.me/realtimenewsbroadcasts/21721,https://t.me/realtimenewsbroadcasts/21725,https://t.me/realtimenewsbroadcasts/21749,https://t.me/realtimenewsbroadcasts/21750,https://t.me/realtimenewsbroadcasts/21752,https://t.me/realtimenewsbroadcasts/21754,https://t.me/realtimenewsbroadcasts/21757,https://t.me/realtimenewsbroadcasts/21760,https://t.me/canigosomeplacefun/51929,https://t.me/canigosomeplacefun/52053,https://t.me/eduhknews/7341,https://t.me/eduhknews/7343,https://t.me/eduhknews/7345,https://t.me/eduhknews/7351,https://t.me/youngspiration/5308,https://t.me/youngspiration/5332,https://t.me/youngspiration/5333,https://t.me/suck_sentinel_channel/4810,https://t.me/suck_sentinel_channel/4840,https://t.me/suck_sentinel_channel/4841,https://t.me/suck_sentinel_channel/4843,https://t.me/suck_sentinel_channel/4845,https://t.me/suck_sentinel_channel/4846"
"activist_1003",2019-11-16 22:00:00 HKT--2019-11-16 23:59:59 HKT,"油尖旺區","軍營",NA,NA,"https://t.me/bignewsmaterial/50817,https://t.me/eatsyrup/19796,https://t.me/eatsyrup/19797,https://t.me/eatsyrup/19800,https://t.me/eatsyrup/19802,https://t.me/hktgb/38002,https://t.me/hktgb/38004,https://t.me/hktgb/38007,https://t.me/hktgb/38017,https://t.me/hktgb/38061,https://t.me/hktgb/38101,https://t.me/hktgb/38103,https://t.me/hktgb/38105,https://t.me/hktgb/38112,https://t.me/hktgb/38116,https://t.me/hktgb/38118,https://t.me/hktgb/38120,https://t.me/hktgb/38121,https://t.me/hktgb/38122,https://t.me/hktgb/38128,https://t.me/antiextraditionverifiednews/2829,https://t.me/antiextraditionverifiednews/2834,https://t.me/antiextraditionverifiednews/2835,https://t.me/taisindonteatteargas/10432,https://t.me/UnitedHK18/3594,https://t.me/UnitedHK18/3605,https://t.me/reminder612/23792,https://t.me/reminder612/23794,https://t.me/reminder612/23807,https://t.me/reminder612/23811,https://t.me/reminder612/23812,https://t.me/reminder612/23814,https://t.me/reminder612/23816,https://t.me/hkgetv/1145,https://t.me/hkgetv/1146,https://t.me/polyufast/988,https://t.me/pppnewstg/995,https://t.me/realtimenewsbroadcasts/21720,https://t.me/realtimenewsbroadcasts/21721,https://t.me/realtimenewsbroadcasts/21725,https://t.me/realtimenewsbroadcasts/21749,https://t.me/realtimenewsbroadcasts/21750,https://t.me/realtimenewsbroadcasts/21752,https://t.me/realtimenewsbroadcasts/21754,https://t.me/realtimenewsbroadcasts/21757,https://t.me/realtimenewsbroadcasts/21760,https://t.me/canigosomeplacefun/51929,https://t.me/canigosomeplacefun/52053,https://t.me/eduhknews/7341,https://t.me/eduhknews/7343,https://t.me/eduhknews/7345,https://t.me/eduhknews/7351,https://t.me/youngspiration/5308,https://t.me/youngspiration/5332,https://t.me/youngspiration/5333,https://t.me/suck_sentinel_channel/4810,https://t.me/suck_sentinel_channel/4840,https://t.me/suck_sentinel_channel/4841,https://t.me/suck_sentinel_channel/4843,https://t.me/suck_sentinel_channel/4845,https://t.me/suck_sentinel_channel/4846"
"activist_1004",2019-11-16 22:00:00 HKT--2019-11-16 23:59:59 HKT,"沙田區","香港中文大學 中央校園 科學館",NA,NA,"https://t.me/eatsyrup/19797,https://t.me/antiextraditionverifiednews/2834,https://t.me/reminder612/23807,https://t.me/reminder612/23811,https://t.me/reminder612/23812,https://t.me/realtimenewsbroadcasts/21750,https://t.me/realtimenewsbroadcasts/21752,https://t.me/realtimenewsbroadcasts/21754,https://t.me/eduhknews/7343,https://t.me/eduhknews/7345,https://t.me/youngspiration/5332,https://t.me/suck_sentinel_channel/4840,https://t.me/suck_sentinel_channel/4841"
"activist_1005",2019-11-17 00:00:00 HKT--2019-11-17 01:59:59 HKT,"油尖旺區","香港理工大學",NA,NA,"https://t.me/eatsyrup/19809,https://t.me/eatsyrup/19810,https://t.me/hktgb/38148,https://t.me/hktgb/38149,https://t.me/hktgb/38150,https://t.me/reminder612/23820,https://t.me/polyufast/1061,https://t.me/polyufast/1127,https://t.me/pppnewstg/1006,https://t.me/realtimenewsbroadcasts/21764,https://t.me/suck_sentinel_channel/4850,https://t.me/suck_sentinel_channel/4854"
"activist_1006",2019-11-17 00:00:00 HKT--2019-11-17 01:59:59 HKT,"油尖旺區","香港歷史博物館","香港科學館",NA,"https://t.me/eatsyrup/19809,https://t.me/eatsyrup/19810,https://t.me/hktgb/38148,https://t.me/hktgb/38149,https://t.me/hktgb/38150,https://t.me/reminder612/23820,https://t.me/polyufast/1061,https://t.me/polyufast/1127,https://t.me/pppnewstg/1006,https://t.me/realtimenewsbroadcasts/21764,https://t.me/suck_sentinel_channel/4850,https://t.me/suck_sentinel_channel/4854"
"activist_1007",2019-11-17 00:00:00 HKT--2019-11-17 01:59:59 HKT,"沙田區","香港中文大學 中央校園 科學館",NA,NA,"https://t.me/polyufast/1127,https://t.me/suck_sentinel_channel/4854"
"activist_1008",2019-11-17 10:00:00 HKT--2019-11-17 11:59:59 HKT,"油尖旺區","香港理工大學",NA,NA,"https://t.me/eatsyrup/19863,https://t.me/eatsyrup/19875,https://t.me/eatsyrup/19876,https://t.me/eatsyrup/19880,https://t.me/eatsyrup/19884,https://t.me/eatsyrup/19887,https://t.me/eatsyrup/19890,https://t.me/eatsyrup/19907,https://t.me/eatsyrup/19910,https://t.me/eatsyrup/19916,https://t.me/hktgb/38245,https://t.me/hktgb/38247,https://t.me/hktgb/38253,https://t.me/hktgb/38264,https://t.me/hktgb/38265,https://t.me/hktgb/38266,https://t.me/hktgb/38267,https://t.me/hktgb/38268,https://t.me/hktgb/38270,https://t.me/hktgb/38272,https://t.me/hktgb/38284,https://t.me/hktgb/38286,https://t.me/hktgb/38309,https://t.me/hktgb/38310,https://t.me/hktgb/38312,https://t.me/hktgb/38313,https://t.me/hongkongstandstrong_live/8558,https://t.me/antiextraditionverifiednews/2841,https://t.me/antiextraditionverifiednews/2842,https://t.me/antiextraditionverifiednews/2843,https://t.me/antiextraditionverifiednews/2845,https://t.me/antiextraditionverifiednews/2846,https://t.me/taisindonteatteargas/10465,https://t.me/polyufast/1343,https://t.me/polyufast/1353,https://t.me/polyufast/1354,https://t.me/polyufast/1378,https://t.me/polyufast/1379,https://t.me/polyufast/1380,https://t.me/polyufast/1388,https://t.me/polyufast/1398,https://t.me/polyufast/1455,https://t.me/polyufast/1462,https://t.me/polyufast/1469,https://t.me/realtimenewsbroadcasts/21804,https://t.me/realtimenewsbroadcasts/21814,https://t.me/realtimenewsbroadcasts/21826,https://t.me/realtimenewsbroadcasts/21827,https://t.me/realtimenewsbroadcasts/21833,https://t.me/realtimenewsbroadcasts/21834,https://t.me/canigosomeplacefun/52192,https://t.me/canigosomeplacefun/52199,https://t.me/canigosomeplacefun/52227,https://t.me/canigosomeplacefun/52233,https://t.me/canigosomeplacefun/52234,https://t.me/canigosomeplacefun/52236,https://t.me/canigosomeplacefun/52239,https://t.me/eduhknews/7360,https://t.me/eduhknews/7362,https://t.me/eduhknews/7368,https://t.me/suck_sentinel_channel/4863"
"activist_1009",2019-11-17 10:00:00 HKT--2019-11-17 11:59:59 HKT,"油尖旺區","天主教玫瑰堂","漆咸道南、柯士甸道","漆咸道南、暢運道","https://t.me/eatsyrup/19863,https://t.me/eatsyrup/19875,https://t.me/eatsyrup/19876,https://t.me/eatsyrup/19880,https://t.me/eatsyrup/19884,https://t.me/eatsyrup/19887,https://t.me/eatsyrup/19890,https://t.me/eatsyrup/19907,https://t.me/eatsyrup/19910,https://t.me/eatsyrup/19916,https://t.me/hktgb/38245,https://t.me/hktgb/38247,https://t.me/hktgb/38253,https://t.me/hktgb/38264,https://t.me/hktgb/38265,https://t.me/hktgb/38266,https://t.me/hktgb/38267,https://t.me/hktgb/38268,https://t.me/hktgb/38270,https://t.me/hktgb/38272,https://t.me/hktgb/38284,https://t.me/hktgb/38286,https://t.me/hktgb/38309,https://t.me/hktgb/38310,https://t.me/hktgb/38312,https://t.me/hktgb/38313,https://t.me/hongkongstandstrong_live/8558,https://t.me/antiextraditionverifiednews/2841,https://t.me/antiextraditionverifiednews/2842,https://t.me/antiextraditionverifiednews/2843,https://t.me/antiextraditionverifiednews/2845,https://t.me/antiextraditionverifiednews/2846,https://t.me/taisindonteatteargas/10465,https://t.me/polyufast/1343,https://t.me/polyufast/1353,https://t.me/polyufast/1354,https://t.me/polyufast/1378,https://t.me/polyufast/1379,https://t.me/polyufast/1380,https://t.me/polyufast/1388,https://t.me/polyufast/1398,https://t.me/polyufast/1455,https://t.me/polyufast/1462,https://t.me/polyufast/1469,https://t.me/realtimenewsbroadcasts/21804,https://t.me/realtimenewsbroadcasts/21814,https://t.me/realtimenewsbroadcasts/21826,https://t.me/realtimenewsbroadcasts/21827,https://t.me/realtimenewsbroadcasts/21833,https://t.me/realtimenewsbroadcasts/21834,https://t.me/canigosomeplacefun/52192,https://t.me/canigosomeplacefun/52199,https://t.me/canigosomeplacefun/52227,https://t.me/canigosomeplacefun/52233,https://t.me/canigosomeplacefun/52234,https://t.me/canigosomeplacefun/52236,https://t.me/canigosomeplacefun/52239,https://t.me/eduhknews/7360,https://t.me/eduhknews/7362,https://t.me/eduhknews/7368,https://t.me/suck_sentinel_channel/4863"
