"event_id","date","time","link","type","district","location1","location2","location3","location4","location5","location6","location7","location8","location9","location10","location11","location12","location13"
661,2019-10-02,"09:00:00","https://t.me/shojosupportchannel/1492","court","觀塘區","九龍灣",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,2019-10-02,"19:00:00","https://t.me/shojosupportchannel/1492","court","灣仔區","維多利亞公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,2019-10-02,"20:00:00","https://t.me/shojosupportchannel/1492","memorial","灣仔區","維多利亞公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,2019-10-02,"19:00:00","https://t.me/shojosupportchannel/1492","court","黃大仙區","黃大仙",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,2019-10-02,"20:00:00","https://t.me/shojosupportchannel/1492","memorial","黃大仙區","黃大仙",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,2019-10-02,"19:00:00","https://t.me/shojosupportchannel/1492","court","大埔區","大埔",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,2019-10-02,"20:00:00","https://t.me/shojosupportchannel/1492","memorial","大埔區","大埔",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,2019-10-02,"09:30:00","https://t.me/cusunews/5229","march","油尖旺區,深水埗區","西九龍法院大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,2019-10-03,"13:00:00","https://t.me/hkpicnic/1156,https://t.me/cusunews/5236,https://t.me/cusunews/5247","assembly","沙田區","香港中文大學 中央校園 大學行政樓","香港中文大學 聯合校園 鄭棟材樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,2019-10-03,"20:00:00","https://t.me/shojosupportchannel/1536","wall","沙田區","新城市廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,2019-10-03,"13:00:00","https://t.me/hkpicnic/1156,https://t.me/cusunews/5236,https://t.me/cusunews/5247","assembly","中西區","立法會綜合大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,2019-10-03,"07:00:00","https://t.me/shojosupportchannel/1536","court","黃大仙區","蒲崗村道",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,2019-10-03,"18:00:00","https://t.me/shojosupportchannel/1536","court","黃大仙區","黃大仙",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,2019-10-03,"20:00:00","https://t.me/shojosupportchannel/1536","wall","黃大仙區","慈雲山中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,2019-10-03,"07:00:00","https://t.me/shojosupportchannel/1536","court","油尖旺區","尖沙咀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,2019-10-03,"18:00:00","https://t.me/shojosupportchannel/1536","court","油尖旺區","海港城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,2019-10-03,"20:00:00","https://t.me/shojosupportchannel/1536","wall","東區","太古城 太古城中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,2019-10-03,"20:00:00","https://t.me/shojosupportchannel/1536","wall","北區","上水廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,2019-10-03,"20:00:00","https://t.me/shojosupportchannel/1536","wall","西貢區","popcorn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,2019-10-03,"20:00:00","https://t.me/shojosupportchannel/1536","wall","觀塘區","創紀之城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,2019-10-03,"20:00:00","https://t.me/shojosupportchannel/1536","wall","屯門區","屯門市廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,2019-10-03,"20:00:00","https://t.me/shojosupportchannel/1536","wall","荃灣區","沙咀道遊樂場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,2019-10-03,"20:00:00","https://t.me/shojosupportchannel/1536","wall","深水埗區","深水埗",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,2019-10-03,"20:00:00","https://t.me/shojosupportchannel/1536","wall","深水埗區","南昌",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,2019-10-03,"20:00:00","https://t.me/shojosupportchannel/1536","wall","大埔區","大埔",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,2019-10-03,"20:00:00","https://t.me/shojosupportchannel/1536","wall","元朗區","元朗",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,2019-10-04,"09:30:00","https://t.me/hkpicnic/1171,https://t.me/shojosupportchannel/1572,https://t.me/cusunews/5269","march","沙田區","沙田",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,2019-10-04,"14:00:00","https://t.me/hkpicnic/1171,https://t.me/shojosupportchannel/1572,https://t.me/cusunews/5269","march","沙田區","新城市廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,2019-10-04,"19:00:00","https://t.me/shojosupportchannel/1572","chain","沙田區","新城市廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,2019-10-04,"16:30:00","https://t.me/cusunews/5267","training","沙田區","香港中文大學",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,2019-10-04,"12:00:00","https://t.me/shojosupportchannel/1572","march","中西區,灣仔區","遮打花園","維多利亞公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,2019-10-04,"14:00:00","https://t.me/shojosupportchannel/1572","march","灣仔區","維多利亞公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,2019-10-04,"19:00:00","https://t.me/shojosupportchannel/1572","chain","北區","上水站","彩園邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,2019-10-04,"21:00:00","https://t.me/shojosupportchannel/1572","chain","北區","上水站","彩園邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,2019-10-04,"19:00:00","https://t.me/shojosupportchannel/1572","chain","觀塘區,油尖旺區","麗港城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,2019-10-04,"21:00:00","https://t.me/shojosupportchannel/1572","chain","觀塘區,油尖旺區","麗港城","始創中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,2019-10-04,"19:00:00","https://t.me/shojosupportchannel/1572","chain","觀塘區","麗港城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,2019-10-04,"21:00:00","https://t.me/shojosupportchannel/1572","chain","觀塘區","麗港城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,2019-10-05,"14:00:00","https://t.me/hkposter777/10759,https://t.me/shojosupportchannel/1613","march","灣仔區,中西區","sogo","遮打花園","崇光",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,2019-10-05,"12:00:00","https://t.me/shojosupportchannel/1613","mall","沙田區","大會堂","沙田大會堂",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,2019-10-05,"13:00:00","https://t.me/shojosupportchannel/1613","march","西貢區","popcorn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,2019-10-05,"13:00:00","https://t.me/shojosupportchannel/1613","march","觀塘區,油尖旺區","德福花園 德福廣場"," 圓方",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,2019-10-05,"13:00:00","https://t.me/shojosupportchannel/1613","march","葵青區","青衣城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,2019-10-05,"14:00:00","https://t.me/shojosupportchannel/1613","march","北區","上水",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,2019-10-05,"21:00:00","https://t.me/shojosupportchannel/1613","march","北區","上水站","彩園邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,2019-10-06,"14:00:00","https://t.me/hkposter777/10631,https://t.me/shojosupportchannel/1660","assembly","灣仔區","維多利亞公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,2019-10-06,"14:00:00","https://t.me/antiextraditionverifiednews/2039,https://t.me/shojosupportchannel/1660","assembly","灣仔區,中西區","sogo","維多利亞公園","金鐘站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,2019-10-06,"14:00:00","https://t.me/shojosupportchannel/1660","others","灣仔區,中西區","崇光","遮打花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,2019-10-06,"14:00:00","https://t.me/antiextraditionverifiednews/2039,https://t.me/shojosupportchannel/1660","assembly","中西區,灣仔區","遮打花園","維多利亞公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,2019-10-06,"14:00:00","https://t.me/antiextraditionverifiednews/2039","assembly","油尖旺區","sogo","尖沙咀梳士巴利道",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,2019-10-06,"14:00:00","https://t.me/shojosupportchannel/1660","assembly","油尖旺區,九龍城區,深水埗區","崇光","九龍塘梳士巴利道",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,2019-10-06,"14:00:00","https://t.me/shojosupportchannel/1660","assembly","北區","上水",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,2019-10-06,"21:00:00","https://t.me/shojosupportchannel/1660","assembly","北區","上水站","彩園邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,2019-10-07,"09:30:00","https://t.me/sparkalliancehk/6590,https://t.me/saveinghker101/237","court","東區","東區法院大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","東區","太古城 太古城中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","九龍城區","馬頭圍邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","北區","上水廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,2019-10-07,"19:00:00","https://t.me/shojosupportchannel/1697","assembly","北區","上水",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,2019-10-07,"21:00:00","https://t.me/shojosupportchannel/1697","memorial","北區","上水站","彩園邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","葵青區","青衣城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","葵青區","葵芳邨 葵芳廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","中西區","寶翠園 西寶城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","油尖旺區","朗豪坊",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","油尖旺區","太子站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,2019-10-07,"19:00:00","https://t.me/shojosupportchannel/1697","assembly","油尖旺區","太子站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","元朗區","銀座",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","沙田區","新港城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","沙田區","新城市廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","西貢區","popcorn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","西貢區","新都城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","南區","香港仔中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","觀塘區","創紀之城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","屯門區","屯門市廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","荃灣區","沙咀道遊樂場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","灣仔區","記利佐治街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","深水埗區","深水埗",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","深水埗區","南昌",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","黃大仙區","黃大仙",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","大埔區","大埔",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,2019-10-07,"15:00:00","https://t.me/shojosupportchannel/1697","assembly","離島區","東涌",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,2019-10-08,"20:00:00","https://t.me/shojosupportchannel/1754","memorial","北區","上水站","彩園邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,2019-10-09,"09:30:00","https://t.me/hkstandstrong_promo/15873,https://t.me/hkposter777/11708,https://t.me/hkpicnic/1220,https://t.me/cusunews/5660","court","中西區","高等法院大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,2019-10-09,"09:00:00","https://t.me/shojosupportchannel/1815","assembly","中西區","高等法院大樓","遮打花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,2019-10-09,"20:00:00","https://t.me/shojosupportchannel/1815","assembly","中西區","遮打花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,2019-10-09,"14:00:00","https://t.me/shojosupportchannel/1815","assembly","中西區","遮打花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,2019-10-09,"19:00:00","https://t.me/shojosupportchannel/1815","assembly","中西區","遮打花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,2019-10-09,"19:30:00","https://t.me/hkpicnic/1216","others","油尖旺區","油尖旺",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,2019-10-09,"14:00:00","https://t.me/shojosupportchannel/57","screening","油尖旺區","九龍站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,2019-10-09,"16:00:00","https://t.me/shojosupportchannel/57","screening","油尖旺區","九龍站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,2019-10-09,"09:00:00","https://t.me/shojosupportchannel/1815","assembly","沙田區","大會堂","沙田大會堂",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,2019-10-09,"19:00:00","https://t.me/shojosupportchannel/1815","assembly","沙田區","大會堂","沙田大會堂",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,2019-10-09,"13:45:00","https://t.me/therealhongkonger/2759","others","沙田區","第一城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,2019-10-09,"09:00:00","https://t.me/shojosupportchannel/1815","assembly","北區","上水",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,2019-10-09,"14:00:00","https://t.me/shojosupportchannel/1815","assembly","北區","上水",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,2019-10-09,"19:00:00","https://t.me/shojosupportchannel/1815","assembly","北區","上水",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,2019-10-09,"21:00:00","https://t.me/shojosupportchannel/1815","assembly","北區","上水站","彩園邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,2019-10-10,"17:00:00","https://t.me/shojosupportchannel/1848","assembly","油尖旺區","海港城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,2019-10-10,"17:00:00","https://t.me/shojosupportchannel/1848","assembly","油尖旺區","尖沙咀警署",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,2019-10-10,"19:00:00","https://t.me/shojosupportchannel/1848","assembly","油尖旺區","海港城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,2019-10-10,"19:00:00","https://t.me/shojosupportchannel/1848","assembly","中西區","中環",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,2019-10-10,"14:00:00","https://t.me/shojosupportchannel/1848","assembly","中西區","遮打花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,2019-10-10,"14:00:00","https://t.me/shojosupportchannel/1848","assembly","北區","上水",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,2019-10-10,"21:00:00","https://t.me/shojosupportchannel/1848","assembly","北區","上水站","彩園邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,2019-10-10,"17:30:00","https://t.me/cusunews/5677","others","沙田區","香港中文大學 中央校園 邵逸夫堂",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,2019-10-11,"13:00:00","https://t.me/findagoodboss/335","others","屯門區","屯門",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,2019-10-11,"12:00:00","https://t.me/shojosupportchannel/1869","assembly","中西區","遮打花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
767,2019-10-11,"21:00:00","https://t.me/shojosupportchannel/1869","march","中西區","遮打花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,2019-10-11,"14:00:00","https://t.me/shojosupportchannel/1869","march","中西區","遮打花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,2019-10-11,"13:15:00","https://t.me/shojosupportchannel/1869","assembly","油尖旺區","西洋菜南街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,2019-10-11,"22:00:00","https://t.me/shojosupportchannel/1869","screening","油尖旺區","大角咀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,2019-10-11,"19:00:00","https://t.me/shojosupportchannel/1869","screening","油尖旺區","大角咀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,2019-10-11,"14:00:00","https://t.me/shojosupportchannel/1869","mall","沙田區","香港中文大學",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,2019-10-11,"22:00:00","https://t.me/shojosupportchannel/1869","screening","葵青區","新都會廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,2019-10-11,"19:00:00","https://t.me/shojosupportchannel/1869","screening","旺角區","大角咀街市",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
775,2019-10-11,"19:00:00","https://t.me/shojosupportchannel/1869","screening","大埔區","大埔",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,2019-10-11,"20:00:00","https://t.me/shojosupportchannel/1869","screening","荃灣區","荃灣站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
777,2019-10-11,"21:00:00","https://t.me/shojosupportchannel/1869","march","荃灣區","愉景新城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,2019-10-11,"21:00:00","https://t.me/shojosupportchannel/1869","march","北區","上水站","彩園邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,2019-10-11,"14:00:00","https://t.me/shojosupportchannel/1869","march","北區","上水",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,2019-10-12,"15:00:00","https://t.me/hkstandstrong_promo/17037,https://t.me/hkstandstrong_promo/17038,https://t.me/hkposter777/12465,https://t.me/hkpicnic/1248","march","深水埗區,油尖旺區","深水埗運動場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,2019-10-12,"15:00:00","https://t.me/hkstandstrong_promo/17037,https://t.me/hkstandstrong_promo/17038,https://t.me/hkposter777/12465,https://t.me/hkpicnic/1248","march","深水埗區,油尖旺區","深水埗運動場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
782,2019-10-12,"19:30:00","https://t.me/Lennonovazed_channel/508","memorial","油尖旺區","旺角",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
783,2019-10-13,"19:00:00","https://t.me/hkposter777/12317,https://t.me/HK_Schedule/22,https://t.me/hkpicnic/1238,https://t.me/shojosupportchannel/1965","assembly","荃灣區","海濱花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
784,2019-10-13,"11:00:00","https://t.me/hkposter777/12317,https://t.me/HK_Schedule/22,https://t.me/hkpicnic/1238,https://t.me/shojosupportchannel/1965","assembly","荃灣區","荃灣公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,2019-10-13,"13:00:00","https://t.me/shojosupportchannel/1965","others","荃灣區","荃灣公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,2019-10-13,"15:00:00","https://t.me/shojosupportchannel/1965","others","荃灣區","荃灣",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
787,2019-10-13,"19:00:00","https://t.me/shojosupportchannel/1965","chain","荃灣區","海濱花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,2019-10-13,"19:00:00","https://t.me/hkposter777/12317,https://t.me/HK_Schedule/22,https://t.me/hkpicnic/1238","assembly","油尖旺區","尖沙咀海濱花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
789,2019-10-13,"19:00:00","https://t.me/shojosupportchannel/1965","chain","油尖旺區","尖沙咀海濱花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,2019-10-13,"14:00:00","https://t.me/shojosupportchannel/1965","assembly","中西區","警政大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
791,2019-10-13,"19:00:00","https://t.me/shojosupportchannel/1965","chain","北區","上水",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,2019-10-13,"21:00:00","https://t.me/shojosupportchannel/1965","chain","北區","上水站","彩園邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,2019-10-14,"19:00:00","https://t.me/hkstandstrong_promo/17072,https://t.me/hkstandstrong_promo_int/2886,https://t.me/hkstandstrong_promo/17114,https://t.me/hkstandstrong_promo/17157,https://t.me/hkstandstrong_promo/17171,https://t.me/hkstandstrong_promo/17186,https://t.me/hkstandstrong_promo/17310,https://t.me/hkstandstrong_promo/17462,https://t.me/hkstandstrong_promo/17492,https://t.me/hkstandstrong_promo/17505,https://t.me/hkstandstrong_promo/17540,https://t.me/hkstandstrong_promo/17557,https://t.me/hkstandstrong_promo/17637,https://t.me/hkposter777/12460,https://t.me/HK_Schedule/55,https://t.me/HK_Schedule/91,https://t.me/hkpicnic/1249,https://t.me/CivilAssemblyTeam/10,https://t.me/CivilAssemblyTeam/14,https://t.me/shojosupportchannel/1928,https://t.me/Demosisto_Int/228","assembly","中西區","遮打花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,2019-10-14,"14:00:00","https://t.me/hkstandstrong_promo/17072,https://t.me/hkstandstrong_promo_int/2886,https://t.me/hkstandstrong_promo/17114,https://t.me/hkstandstrong_promo/17157,https://t.me/hkstandstrong_promo/17171,https://t.me/hkstandstrong_promo/17186,https://t.me/hkstandstrong_promo/17310,https://t.me/hkstandstrong_promo/17462,https://t.me/hkstandstrong_promo/17492,https://t.me/hkstandstrong_promo/17505,https://t.me/hkstandstrong_promo/17540,https://t.me/hkstandstrong_promo/17557,https://t.me/hkstandstrong_promo/17637,https://t.me/hkposter777/12460,https://t.me/HK_Schedule/55,https://t.me/HK_Schedule/91,https://t.me/hkpicnic/1249,https://t.me/CivilAssemblyTeam/10,https://t.me/CivilAssemblyTeam/14,https://t.me/shojosupportchannel/1928,https://t.me/Demosisto_Int/228","assembly","中西區","警政大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795,2019-10-14,"20:00:00","https://t.me/shojosupportchannel/1928","march","中西區","遮打花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,2019-10-14,"14:00:00","https://t.me/shojosupportchannel/1928","march","中西區","遮打花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
